MUNIC_RES,ANO,POPULACAO
2925501,2002,27311
2925600,2002,13840
2925709,2002,17659
2925758,2002,19587
2925808,2002,24918
2925907,2002,26885
2925931,2002,8527
2925956,2002,22606
2926004,2002,36652
2926103,2002,10805
2926202,2002,22261
2926301,2002,30375
2926400,2002,28934
2926509,2002,13895
2926608,2002,47061
2926657,2002,16223
2926707,2002,13907
2926806,2002,14914
2926905,2002,11991
2927002,2002,34412
2927101,2002,6673
2927200,2002,28810
2927309,2002,13154
2927408,2002,2520504
2927507,2002,18178
2927606,2002,17663
2927705,2002,27539
2927804,2002,7103
2927903,2002,11233
2928000,2002,31023
2928059,2002,15331
2928109,2002,41205
2928208,2002,24027
2928307,2002,8500
2928406,2002,24191
2928505,2002,8661
2928604,2002,59309
2928703,2002,80111
2928802,2002,42016
2928901,2002,19012
2928950,2002,8158
2929008,2002,14018
2929057,2002,11725
2929107,2002,20253
2929206,2002,27554
2929255,2002,18523
2929305,2002,27571
2929354,2002,5672
2929370,2002,8209
2929404,2002,10169
2929503,2002,40620
2929602,2002,16715
2929701,2002,18003
2929750,2002,10651
2929800,2002,11509
2929909,2002,38308
2930006,2002,9324
2930105,2002,64420
2930154,2002,32481
2930204,2002,33318
2930303,2002,18129
2930402,2002,17741
2930501,2002,72313
2930600,2002,12785
2930709,2002,98598
2930758,2002,12394
2930766,2002,18079
2930774,2002,21350
2930808,2002,14046
2930907,2002,12901
2931004,2002,20409
2931053,2002,15570
2931103,2002,6867
2931202,2002,15699
2931301,2002,17770
2931350,2002,112077
2931400,2002,8733
2931509,2002,20193
2931608,2002,12601
2931707,2002,13009
2931806,2002,21088
2931905,2002,51859
2932002,2002,26340
2932101,2002,20550
2932200,2002,24441
2932309,2002,20941
2932408,2002,13670
2932457,2002,14687
2932507,2002,32840
2932606,2002,16097
2932705,2002,18126
2932804,2002,16856
2932903,2002,79735
2933000,2002,19422
2933059,2002,13672
2933109,2002,7069
2933158,2002,13525
2933174,2002,8675
2933208,2002,31352
2933257,2002,7142
2933307,2002,270364
2933406,2002,9216
2933455,2002,13652
2933505,2002,25462
2933604,2002,45632
3100104,2002,6436
3100203,2002,22712
3100302,2002,13338
3100401,2002,3952
3100500,2002,11414
3100609,2002,18221
3100708,2002,2152
3100807,2002,3639
3100906,2002,18013
3101003,2002,12217
3101102,2002,24824
3101201,2002,6438
3101300,2002,2809
3101409,2002,2916
3101508,2002,34173
3101607,2002,69957
3101631,2002,5159
3101706,2002,35741
3101805,2002,7011
3101904,2002,17503
3102001,2002,13262
3102050,2002,4888
3102100,2002,13794
3102209,2002,5045
3102308,2002,15644
3102407,2002,3450
3102506,2002,5318
3102605,2002,33934
3102704,2002,8470
3102803,2002,12271
3102852,2002,8034
3102902,2002,11093
3103009,2002,10101
3103108,2002,1697
3103207,2002,2180
3103306,2002,2020
3103405,2002,36110
3103504,2002,104223
3103603,2002,2962
3103702,2002,7925
3103751,2002,5506
3103801,2002,2666
3103900,2002,6366
3104007,2002,80909
3104106,2002,8198
3104205,2002,33796
3104304,2002,12525
3104403,2002,3190
3104452,2002,4333
3104502,2002,17832
3104601,2002,11888
3104700,2002,16507
3104809,2002,5040
3104908,2002,17708
3105004,2002,8107
3105103,2002,21933
3105202,2002,5214
3105301,2002,5067
3105400,2002,24043
3105509,2002,6236
3105608,2002,117108
3105707,2002,7270
3105905,2002,18642
3106002,2002,9899
3106101,2002,3312
3106200,2002,2284468
3106309,2002,20105
3106408,2002,7511
3106507,2002,12925
3106606,2002,4356
3106655,2002,4089
3106705,2002,335236
3106804,2002,4295
3106903,2002,13120
3107000,2002,2772
3107109,2002,37928
3107208,2002,4991
3107307,2002,43530
3107406,2002,40914
3107505,2002,6729
3107604,2002,3649
3107703,2002,4789
3107802,2002,15890
3107901,2002,10853
3108008,2002,17189
3108107,2002,6799
3108206,2002,6327
3108255,2002,7943
3108305,2002,14975
3108404,2002,15281
3108503,2002,6751
3108552,2002,11670
3108602,2002,30391
3108701,2002,4954
3108800,2002,5175
3108909,2002,15471
3109006,2002,28151
3109105,2002,10963
3109204,2002,10459
3109253,2002,3875
3109303,2002,20812
3109402,2002,26204
3109451,2002,6090
3109501,2002,14043
3109600,2002,3806
3109709,2002,10814
3109808,2002,2309
3109907,2002,8817
3110004,2002,36940
3110103,2002,4322
3110202,2002,4289
3110301,2002,12849
3110400,2002,3474
3110509,2002,21297
3110608,2002,23970
3110707,2002,12755
3110806,2002,3468
3110905,2002,14485
3111002,2002,21208
3111101,2002,18894
3111150,2002,3628
3111200,2002,50167
3111309,2002,11552
3111408,2002,5498
3111507,2002,13178
3111606,2002,27087
3111705,2002,4658
3111804,2002,9506
3111903,2002,5677
3112000,2002,14640
3112059,2002,3896
3112109,2002,5153
3112208,2002,4927
3112307,2002,32424
3112406,2002,7450
3112505,2002,8227
3112604,2002,14265
3112653,2002,4267
3112703,2002,13404
3112802,2002,7929
3112901,2002,9046
3113008,2002,20813
3113107,2002,3482
3113206,2002,21525
3113305,2002,32110
3113404,2002,79168
3113503,2002,9129
3113602,2002,5874
3113701,2002,21722
3113800,2002,2247
3113909,2002,11878
3114006,2002,10436
3114105,2002,12809
3114204,2002,17734
3114303,2002,29902
3114402,2002,20208
3114501,2002,14498
3114550,2002,8722
3114600,2002,3752
3114709,2002,3197
3114808,2002,4744
3114907,2002,2300
3115003,2002,2621
3115102,2002,17585
3115201,2002,4047
3115300,2002,65209
3115359,2002,4330
3115409,2002,3269
3115458,2002,7393
3115474,2002,5247
3115508,2002,22684
3115607,2002,1265
3115706,2002,6570
3115805,2002,9490
3115904,2002,2183
3116001,2002,5691
3116100,2002,15106
3116159,2002,7877
3116209,2002,2970
3116308,2002,6367
3116407,2002,4417
3116506,2002,8184
3116605,2002,23372
3116704,2002,6743
3116803,2002,9164
3116902,2002,2816
3117009,2002,10196
3117108,2002,9417
3117207,2002,2760
3117306,2002,17809
3117405,2002,4212
3117504,2002,18619
3117603,2002,4981
3117702,2002,12652
3117801,2002,9189
3117835,2002,6448
3117876,2002,5142
3117900,2002,9069
3118007,2002,42496
3118106,2002,4974
3118205,2002,5902
3118304,2002,105735
3118403,2002,21380
3118502,2002,1697
3118601,2002,556623
3118700,2002,9696
3118809,2002,25859
3118908,2002,8537
3119005,2002,3428
3119104,2002,24430
3119203,2002,10802
3119302,2002,27978
3119401,2002,99558
3119500,2002,9122
3119609,2002,2826
3119708,2002,3226
3119807,2002,3528
3119906,2002,3806
3119955,2002,5296
3120003,2002,3586
3120102,2002,4006
3120151,2002,5338
3120201,2002,9660
3120300,2002,5705
3120409,2002,5050
3120508,2002,10411
3120607,2002,4456
3120706,2002,3857
3120805,2002,14205
3120839,2002,4353
3120870,2002,6207
3120904,2002,69300
3121001,2002,5111
3121100,2002,8068
3121209,2002,6552
3121258,2002,5188
3121308,2002,4625
3121407,2002,6803
3121506,2002,3145
3121605,2002,44251
3121704,2002,3932
3121803,2002,10200
3121902,2002,3226
3122009,2002,18848
3122108,2002,4899
3122207,2002,6570
3122306,2002,190800
3122355,2002,4974
3122405,2002,5670
3122454,2002,6609
3122470,2002,4001
3122504,2002,5327
3122603,2002,4643
3122702,2002,5049
3122801,2002,3069
3122900,2002,5479
3123007,2002,8579
3123106,2002,5375
3123205,2002,14493
3123304,2002,4748
3123403,2002,1372
3123502,2002,1828
3123528,2002,7247
3123601,2002,22489
3123700,2002,9459
3123809,2002,6984
3123858,2002,5100
3123908,2002,13295
3124005,2002,17327
3124104,2002,51886
3124203,2002,20735
3124302,2002,31056
3124401,2002,4187
3124500,2002,10510
3124609,2002,2686
3124708,2002,3516
3124807,2002,6809
3124906,2002,9754
3125002,2002,3676
3125101,2002,20251
3125200,2002,2403
3125309,2002,3712
3125408,2002,5714
3125507,2002,2956
3125606,2002,6291
3125705,2002,12965
3125804,2002,2413
3125903,2002,11953
3125952,2002,9805
3126000,2002,5772
3126109,2002,64122
3126208,2002,6380
3126307,2002,3750
3126406,2002,2469
3126505,2002,10325
3126604,2002,4661
3126703,2002,23261
3126752,2002,6303
3126802,2002,5758
3126901,2002,8372
3126950,2002,3126
3127008,2002,9260
3127057,2002,4860
3127073,2002,6672
3127107,2002,47648
3127206,2002,3421
3127305,2002,7089
3127339,2002,5278
3127354,2002,2807
3127370,2002,2714
3127388,2002,3370
3127404,2002,4175
3127503,2002,5618
3127602,2002,11738
3127701,2002,250625
3127800,2002,14623
3127909,2002,1399
3128006,2002,28387
3128105,2002,13992
3128204,2002,10203
3128253,2002,4577
3128303,2002,19128
3128402,2002,8620
3128501,2002,4240
3128600,2002,6811
3128709,2002,48598
3128808,2002,7556
3128907,2002,6520
3129004,2002,9041
3129103,2002,6724
3129202,2002,5741
3129301,2002,9661
3129400,2002,5200
3129509,2002,21618
3129608,2002,7283
3129657,2002,6677
3129707,2002,10588
3129806,2002,144594
3129905,2002,3429
3130002,2002,2794
3130051,2002,9305
3130101,2002,26741
3130200,2002,7643
3130309,2002,8249
3130408,2002,5188
3130507,2002,10900
3130556,2002,6185
3130606,2002,6533
3130655,2002,7562
3130705,2002,5498
3130804,2002,2514
3130903,2002,24765
3131000,2002,5285
3131109,2002,6134
3131158,2002,15104
3131208,2002,16477
3131307,2002,219319
3131406,2002,4006
3131505,2002,9212
3131604,2002,6203
3131703,2002,100998
3131802,2002,9725
3131901,2002,39123
3132008,2002,4085
3132107,2002,17940
3132206,2002,11435
3132305,2002,11195
3132404,2002,86036
3132503,2002,29564
3132602,2002,3865
3132701,2002,22978
3132800,2002,2546
3132909,2002,11030
3133006,2002,12654
3133105,2002,13260
3133204,2002,11384
3133303,2002,21463
3133402,2002,11964
3133501,2002,20999
3133600,2002,7746
3133709,2002,8759
3133758,2002,14267
3133808,2002,79064
3133907,2002,6398
3134004,2002,13939
3134103,2002,5470
3134202,2002,90041
3134301,2002,6447
3134400,2002,29679
3134509,2002,4105
3134608,2002,13701
3134707,2002,12070
3134806,2002,7552
3134905,2002,19313
3135001,2002,2878
3135050,2002,29264
3135076,2002,4714
3135100,2002,64054
3135209,2002,63295
3135308,2002,3506
3135357,2002,8409
3135407,2002,5931
3135456,2002,6394
3135506,2002,13349
3135605,2002,8625
3135704,2002,5197
3135803,2002,22937
3135902,2002,4924
3136009,2002,14592
3136108,2002,6549
3136207,2002,68236
3136306,2002,41779
3136405,2002,3752
3136504,2002,9937
3136520,2002,4735
3136553,2002,3623
3136579,2002,4391
3136603,2002,5545
3136652,2002,17848
3136702,2002,471693
3136801,2002,3920
3136900,2002,7912
3136959,2002,5939
3137007,2002,15670
3137106,2002,7622
3137205,2002,40429
3137304,2002,4524
3137403,2002,11774
3137502,2002,16365
3137536,2002,7939
3137601,2002,40330
3137700,2002,20011
3137809,2002,18707
3137908,2002,3590
3138005,2002,6163
3138104,2002,6536
3138203,2002,81482
3138302,2002,3290
3138351,2002,4778
3138401,2002,50866
3138500,2002,5739
3138609,2002,15933
3138625,2002,5977
3138658,2002,7931
3138674,2002,6528
3138682,2002,6307
3138708,2002,5543
3138807,2002,16917
3138906,2002,6927
3139003,2002,35754
3139102,2002,4895
3139201,2002,19259
3139250,2002,5959
3139300,2002,22540
3139409,2002,68943
3139508,2002,20601
3139607,2002,26369
3139706,2002,6406
3139805,2002,10747
3139904,2002,14813
3140001,2002,48505
3140100,2002,4425
3140159,2002,11632
3140209,2002,2659
3140308,2002,4150
3140407,2002,3366
3140506,2002,11809
3140530,2002,6009
3140555,2002,7344
3140605,2002,4893
3140704,2002,25526
3140803,2002,12611
3140852,2002,8084
3140902,2002,16699
3141009,2002,12977
3141108,2002,31544
3141207,2002,3855
3141306,2002,3103
3141405,2002,21616
3141504,2002,6077
3141603,2002,10058
3141702,2002,6747
3141801,2002,30737
3141900,2002,3826
3142007,2002,12660
3142106,2002,9674
3142205,2002,12462
3142254,2002,4366
3142304,2002,4592
3142403,2002,6725
3142502,2002,2503
3142601,2002,7734
3142700,2002,17325
3142809,2002,18024
3142908,2002,23544
3143005,2002,13009
3143104,2002,45833
3143153,2002,4513
3143203,2002,21616
3143302,2002,318916
3143401,2002,18377
3143450,2002,6591
3143500,2002,7805
3143609,2002,2940
3143708,2002,3706
3143807,2002,6867
3143906,2002,94368
3144003,2002,26620
3144102,2002,21158
3144201,2002,2937
3144300,2002,41309
3144359,2002,5622
3144375,2002,3321
3144409,2002,4704
3144508,2002,7307
3144607,2002,24980
3144656,2002,9478
3144672,2002,4430
3144706,2002,17785
3144805,2002,66909
3144904,2002,4033
3145000,2002,9354
3145059,2002,7456
3145109,2002,14338
3145208,2002,41557
3145307,2002,30391
3145356,2002,10211
3145372,2002,4723
3145406,2002,2308
3145455,2002,4402
3145505,2002,2333
3145604,2002,38308
3145703,2002,2137
3145802,2002,2977
3145851,2002,4406
3145877,2002,6686
3145901,2002,31006
3146008,2002,29168
3146107,2002,67069
3146206,2002,5865
3146255,2002,5410
3146305,2002,17506
3146404,2002,4823
3146503,2002,7742
3146552,2002,5894
3146602,2002,1665
3146701,2002,6457
3146750,2002,9245
3146909,2002,12967
3147006,2002,77834
3147105,2002,75493
3147204,2002,19456
3147303,2002,18105
3147402,2002,21092
3147501,2002,2001
3147600,2002,15159
3147709,2002,8549
3147808,2002,2112
3147907,2002,99860
3147956,2002,5229
3148004,2002,128286
3148103,2002,75734
3148202,2002,4948
3148301,2002,9193
3148400,2002,4976
3148509,2002,7637
3148608,2002,17148
3148707,2002,23932
3148756,2002,6378
3148806,2002,3876
3148905,2002,3778
3149002,2002,1863
3149101,2002,12222
3149150,2002,9057
3149200,2002,3144
3149309,2002,56558
3149408,2002,1828
3149507,2002,3079
3149606,2002,3829
3149705,2002,5951
3149804,2002,12707
3149903,2002,19249
3149952,2002,7432
3150000,2002,3971
3150109,2002,3005
3150158,2002,5463
3150208,2002,3956
3150307,2002,5069
3150406,2002,4284
3150505,2002,8054
3150539,2002,3793
3150570,2002,7237
3150604,2002,6603
3150703,2002,2663
3150802,2002,17153
3150901,2002,5075
3151008,2002,7616
3151107,2002,10253
3151206,2002,51131
3151305,2002,11560
3151404,2002,22710
3151503,2002,29592
3151602,2002,8505
3151701,2002,15428
3151800,2002,140993
3151909,2002,9567
3152006,2002,27297
3152105,2002,55884
3152139,2002,3769
3152170,2002,10865
3152204,2002,38081
3152303,2002,9481
3152402,2002,14802
3152501,2002,112024
3152600,2002,6834
3152709,2002,7773
3152808,2002,23353
3152907,2002,9180
3153004,2002,2963
3153103,2002,5726
3153202,2002,4325
3153301,2002,2955
3153400,2002,17925
3153509,2002,8673
3153608,2002,8529
3153707,2002,3037
3153806,2002,1804
3153905,2002,14299
3154002,2002,24091
3154101,2002,10106
3154150,2002,6183
3154200,2002,10469
3154309,2002,16865
3154408,2002,4557
3154457,2002,8123
3154507,2002,9181
3154606,2002,268516
3154705,2002,3622
3154804,2002,7783
3154903,2002,15237
3155009,2002,2253
3155108,2002,5215
3155207,2002,6833
3155306,2002,4685
3155405,2002,8649
3155504,2002,11965
3155603,2002,27535
3155702,2002,14235
3155801,2002,16669
3155900,2002,5237
3156007,2002,14704
3156106,2002,5354
3156205,2002,1983
3156304,2002,5717
3156403,2002,3810
3156452,2002,3998
3156502,2002,10240
3156601,2002,9433
3156700,2002,120741
3156809,2002,16314
3156908,2002,21529
3157005,2002,37071
3157104,2002,6567
3157203,2002,24614
3157252,2002,7430
3157278,2002,2321
3157302,2002,4730
3157336,2002,7334
3157377,2002,4875
3157401,2002,5157
3157500,2002,4911
3157609,2002,4112
3157658,2002,5752
3157708,2002,8132
3157807,2002,194808
3157906,2002,13904
3158003,2002,10328
3158102,2002,5465
3158201,2002,14309
3158300,2002,7663
3158409,2002,3324
3158508,2002,8491
3158607,2002,3849
3158706,2002,2030
3158805,2002,4528
3158904,2002,8491
3158953,2002,19223
3159001,2002,3809
3159100,2002,3902
3159209,2002,9282
3159308,2002,5238
3159357,2002,5615
3159407,2002,3801
3159506,2002,6054
3159605,2002,32305
3159704,2002,3166
3159803,2002,16319
3159902,2002,16605
3160009,2002,3519
3160108,2002,4333
3160207,2002,4618
3160306,2002,12155
3160405,2002,24629
3160454,2002,6804
3160504,2002,1765
3160603,2002,3442
3160702,2002,47173
3160801,2002,3985
3160900,2002,3300
3160959,2002,5363
3161007,2002,17411
3161056,2002,3393
3161106,2002,52639
3161205,2002,6613
3161304,2002,5344
3161403,2002,5555
3161502,2002,7686
3161601,2002,5005
3161650,2002,2865
3161700,2002,5348
3161809,2002,8059
3161908,2002,8491
3162005,2002,22875
3162104,2002,29300
3162203,2002,6464
3162252,2002,4477
3162302,2002,2796
3162401,2002,25988
3162450,2002,10989
3162500,2002,79851
3162559,2002,9099
3162575,2002,4477
3162609,2002,8561
3162658,2002,3689
3162708,2002,21193
3162807,2002,15558
3162906,2002,24281
3162922,2002,19529
3162948,2002,6247
3162955,2002,16709
3163003,2002,3935
3163102,2002,3338
3163201,2002,3903
3163300,2002,3783
3163409,2002,5975
3163508,2002,6644
3163607,2002,2412
3163706,2002,38412
3163805,2002,6710
3163904,2002,5733
3164001,2002,9021
3164100,2002,5407
3164209,2002,7884
3164308,2002,6325
3164407,2002,4405
3164431,2002,2664
3164472,2002,4965
3164506,2002,11348
3164605,2002,4562
3164704,2002,60288
3164803,2002,1708
3164902,2002,2012
3165008,2002,10372
3165107,2002,7378
3165206,2002,6310
3165305,2002,6322
3165404,2002,5703
3165503,2002,4881
3165537,2002,18972
3165552,2002,9366
3165560,2002,3006
3165578,2002,5347
3165602,2002,2032
3165701,2002,6673
3165800,2002,2446
3165909,2002,5165
3166006,2002,5760
3166105,2002,3482
3166204,2002,10087
3166303,2002,7118
3166402,2002,1741
3166501,2002,4265
3166600,2002,877
3166709,2002,7752
3166808,2002,9686
3166907,2002,7615
3166956,2002,3979
3167004,2002,2078
3167103,2002,21364
3167202,2002,193468
3167301,2002,2157
3167400,2002,5861
3167509,2002,2493
3167608,2002,16996
3167707,2002,6167
3167806,2002,5203
3167905,2002,4616
3168002,2002,28205
3168051,2002,3304
3168101,2002,3401
3168200,2002,1828
3168309,2002,3514
3168408,2002,13737
3168507,2002,11386
3168606,2002,128885
3168705,2002,74251
3168804,2002,6007
3168903,2002,7345
3169000,2002,15461
3169059,2002,3885
3169109,2002,5339
3169208,2002,12049
3169307,2002,67026
3169356,2002,24024
3169406,2002,52116
3169505,2002,5919
3169604,2002,23319
3169703,2002,16112
3169802,2002,4366
3169901,2002,88969
3170008,2002,10750
3170057,2002,12005
3170107,2002,261457
3170206,2002,529441
3170305,2002,2857
3170404,2002,71801
3170438,2002,4751
3170479,2002,3345
3170503,2002,10346
3170529,2002,10148
3170578,2002,6773
3170602,2002,2190
3170651,2002,4599
3170701,2002,113411
3170750,2002,4866
3170800,2002,32087
3170909,2002,19481
3171006,2002,18955
3171030,2002,7340
3171071,2002,5353
3171105,2002,2835
3171154,2002,4634
3171204,2002,82404
3171303,2002,67631
3171402,2002,3985
3171501,2002,3639
3171600,2002,13619
3171709,2002,8732
3171808,2002,10561
3171907,2002,5963
3172004,2002,33471
3172103,2002,5001
3172202,2002,2619
3200102,2002,32677
3200136,2002,9553
3200169,2002,12762
3200201,2002,31986
3200300,2002,13820
3200359,2002,6854
3200409,2002,20069
3200508,2002,7745
3200607,2002,67205
3200706,2002,8676
3200805,2002,27966
3200904,2002,37988
3201001,2002,13842
3201100,2002,9492
3201159,2002,12066
3201209,2002,181504
3201308,2002,334753
3201407,2002,33410
3201506,2002,105794
3201605,2002,27380
3201704,2002,10989
3201803,2002,4970
3201902,2002,31502
3202009,2002,6382
3202108,2002,23884
3202207,2002,13599
3202256,2002,9518
3202306,2002,26234
3202405,2002,94014
3202454,2002,19978
3202504,2002,10298
3202553,2002,9538
3202603,2002,11756
3202652,2002,10526
3202702,2002,14727
3202801,2002,29439
3202900,2002,11642
3203007,2002,26773
3203056,2002,20063
3203106,2002,10461
3203130,2002,15686
3203163,2002,10997
3203205,2002,115573
3203304,2002,11836
3203320,2002,32280
3203346,2002,12749
3203353,2002,10118
3203403,2002,26653
3203502,2002,17080
3203601,2002,6004
3203700,2002,19591
3203809,2002,13681
3203908,2002,43753
3204005,2002,20275
3204054,2002,22090
3204104,2002,21323
3204203,2002,16156
3204252,2002,6334
3204302,2002,9581
3204351,2002,16513
3204401,2002,11538
3204500,2002,12745
3204559,2002,29932
3204609,2002,20785
3204658,2002,7769
3204708,2002,27154
3204807,2002,10538
